date,ch.kof.stringency.ag.stringency_plus,ch.kof.stringency.ai.stringency_plus,ch.kof.stringency.ar.stringency_plus,ch.kof.stringency.be.stringency_plus,ch.kof.stringency.bl.stringency_plus,ch.kof.stringency.bs.stringency_plus,ch.kof.stringency.ch.stringency_plus,ch.kof.stringency.fr.stringency_plus,ch.kof.stringency.ge.stringency_plus,ch.kof.stringency.gl.stringency_plus,ch.kof.stringency.gr.stringency_plus,ch.kof.stringency.ju.stringency_plus,ch.kof.stringency.lu.stringency_plus,ch.kof.stringency.ne.stringency_plus,ch.kof.stringency.nw.stringency_plus,ch.kof.stringency.ow.stringency_plus,ch.kof.stringency.sg.stringency_plus,ch.kof.stringency.sh.stringency_plus,ch.kof.stringency.so.stringency_plus,ch.kof.stringency.sz.stringency_plus,ch.kof.stringency.tg.stringency_plus,ch.kof.stringency.ti.stringency_plus,ch.kof.stringency.ur.stringency_plus,ch.kof.stringency.vd.stringency_plus,ch.kof.stringency.vs.stringency_plus,ch.kof.stringency.zg.stringency_plus,ch.kof.stringency.zh.stringency_plus
2020-11-26,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-11-27,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-11-28,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-11-29,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-11-30,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-01,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-02,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-03,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-04,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-05,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-06,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-07,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-08,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,59.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-09,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-10,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-11,59.1667,59.1667,61.6667,61.6667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-12,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-13,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,59.1667
2020-12-14,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,59.1667,59.1667,59.1667
2020-12-15,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,59.1667,59.1667,59.1667
2020-12-16,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,64.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,59.1667,59.1667,59.1667
2020-12-17,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,59.1667,59.1667,59.1667
2020-12-18,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,64.1667,59.1667,59.1667,59.1667
2020-12-19,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,61.6667,59.1667,59.1667,59.1667
2020-12-20,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,61.6667,59.1667,59.1667,59.1667
2020-12-21,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,59.1667,61.6667,59.1667,61.6667,59.1667,61.6667,64.1667,59.1667,59.1667,59.1667,64.1667,61.6667,59.1667,64.1667,61.6667,59.1667,61.6667,59.1667,59.1667,59.1667
2020-12-22,70,70,70,70,70,70,70,67.5,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,70,67.5,70,70
2020-12-23,70,70,70,70,70,70,70,67.5,67.5,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,70,67.5,70,70
2020-12-24,70,70,70,70,70,70,70,67.5,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,70,67.5,70,70
2020-12-25,70,70,70,70,70,70,70,67.5,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,70,67.5,70,70
2020-12-26,70,70,70,70,70,70,70,67.5,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,70,67.5,70,70
2020-12-27,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2020-12-28,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2020-12-29,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2020-12-30,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2020-12-31,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-01,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-02,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-03,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-04,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-05,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-06,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-07,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-08,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-09,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-10,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-11,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-12,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-13,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-14,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-15,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-16,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-17,70,70,70,70,70,70,70,70,70,70,70,70,70,72.5,70,70,70,72.5,70,70,72.5,72.5,70,72.5,70,70,70
2021-01-18,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-19,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-20,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-21,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-22,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-23,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-24,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-25,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-26,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-27,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-28,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-29,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-30,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-31,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-01,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-02,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-03,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-04,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-05,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-07,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-08,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-09,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-10,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-11,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-12,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-13,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-14,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-15,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-16,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-17,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-18,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-19,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-20,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-21,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-22,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-23,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-24,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-25,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-26,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-27,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-28,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-03-01,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-02,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-03,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-04,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-05,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-06,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-07,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-08,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-09,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-10,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-11,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-12,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-13,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-14,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-15,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-16,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-17,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-18,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-19,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-20,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-21,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-22,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-23,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-24,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-25,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-26,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-27,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-28,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-29,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-30,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-03-31,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-01,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-02,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-03,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-04,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-05,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-06,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
